"","...1","id_play","Week","game_id","pos_team","def_pos_team","pos_team_score","def_pos_team_score","kicker_player_name","yds_fg","pts_scored","fgm","fga","fg_make_prob","fg_inds","FG_before","play_text","EPA","wpa","half","period","clock.minutes","clock.seconds","down","distance","yards_to_goal","fg_made","play_type"
"511",511,401415177102949120,2,401415177,"Wyoming","Northern Colorado",9,0,"John Hoyland",39,3,1,1,0.689308840183122,1,0.705001994465907,"John Hoyland 39 yd FG GOOD",1.25651915456357,0.0315667,1,2,5,8,4,10,22,TRUE,"Field Goal Good"
"512",512,401415177103924480,2,401415177,"Northern Colorado","Wyoming",3,9,"Hunter Green",32,3,1,1,0.802171025258863,1,0.821580865560535,"Hunter Green 32 yd FG GOOD",0.879849155722653,0.0076068,2,3,7,54,4,7,15,TRUE,"Field Goal Good"
"513",513,401415177104934912,2,401415177,"Wyoming","Northern Colorado",19,10,"John Hoyland",35,3,1,1,0.755512505868963,1,0.770945355615002,"John Hoyland 35 yd FG GOOD",0.950799792175156,0.0549225,2,4,6,50,4,18,18,TRUE,"Field Goal Good"
"514",514,401415182102894592,2,401415182,"South Dakota State","UC Davis",10,0,"Hunter Dustman",41,3,1,1,0.654842744631629,1,0.680023372593183,"Hunter Dustman 41 yd FG GOOD",1.5240506758414,0.0575414,1,2,10,53,4,6,24,TRUE,"Field Goal Good"
"515",515,4.01415182103e+17,2,401415182,"UC Davis","South Dakota State",10,17,"Isaiah Gomez",36,3,1,1,0.739389182808909,1,0.739389182808909,"Isaiah Gomez 36 yd FG GOOD",0.781832451573273,NA,1,2,0,1,2,6,19,TRUE,"Field Goal Good"
"516",516,401415182103998720,2,401415182,"UC Davis","South Dakota State",10,17,"Isaiah Gomez",43,0,0,1,0.619714572628981,1,0.645859736488177,"Isaiah Gomez 43 yd FG MISSED",-2.60622498176248,-0.0263265,2,3,0,12,4,14,26,FALSE,"Field Goal Missed"
"517",517,401415214102929920,2,401415214,"Boise State","New Mexico",10,0,"Jonah Dalmas",48,3,1,1,0.525812504955746,1,0.54997083377669,"Jonah Dalmas 48 yd FG GOOD",2.24742494321183,0.0655828,1,2,7,0,4,18,31,TRUE,"Field Goal Good"
"518",518,4.01415214103e+17,2,401415214,"New Mexico","Boise State",0,10,"George Steinkamp",48,0,0,1,0.525812504955746,1,0.525812504955746,"George Steinkamp 48 yd FG MISSED",-1.57743751486724,-0.0542376,1,2,0,2,4,13,31,FALSE,"Field Goal Missed"
"519",519,401415215101939008,2,401415215,"Weber State","Utah State",3,0,"Kyle Thompson",32,3,1,1,0.802171025258863,1,0.822801750290798,"Kyle Thompson 32 yd FG GOOD",0.776325680170015,0.0171687,1,1,6,9,4,15,15,TRUE,"Field Goal Good"
"520",520,401415215101969728,2,401415215,"Weber State","Utah State",13,7,"Kyle Thompson",20,3,1,1,0.942636279565224,1,0.949892956152764,"Kyle Thompson 20 Yd Field Goal",0.155291896293368,0.0142364,1,1,3,2,4,3,3,TRUE,"Field Goal Good"
"521",521,401415215102929920,2,401415215,"Weber State","Utah State",13,7,"Kyle Thompson",47,0,0,1,0.545617805175857,1,0.56896298013337,"Kyle Thompson 47 yd FG MISSED",-1.96304453744646,-0.0218117,1,2,7,0,4,9,30,FALSE,"Field Goal Missed"
"522",522,401415216101884800,2,401415216,"Nevada","Incarnate Word",3,0,"Brandon Talton",34,3,1,1,0.771338672335057,1,0.795782472852851,"Brandon Talton 34 yd FG GOOD",0.90008263144918,0.0114095,1,1,11,51,4,5,17,TRUE,"Field Goal Good"
"523",523,401415216101944192,2,401415216,"Incarnate Word","Nevada",3,10,"Carson Mohr",38,3,1,1,0.706259503651492,1,0.730582898120072,"Carson Mohr 38 yd FG GOOD",1.4902979885148,0.01695,1,1,5,57,4,6,21,TRUE,"Field Goal Good"
"524",524,4.01415216103e+17,2,401415216,"Incarnate Word","Nevada",24,17,"Carson Mohr",22,0,0,1,0.927502916506649,1,0.927502916506649,"Carson Mohr 22 yd FG MISSED",-2.78250874951995,-0.1243891,1,2,0,0,4,5,5,FALSE,"Field Goal Missed"
"525",525,401415216104869376,2,401415216,"Incarnate Word","Nevada",41,31,"Carson Mohr",30,3,1,1,0.831930173180296,1,0.848340815601876,"Carson Mohr 30 yd FG GOOD",0.587066768998719,0.0350769,2,4,13,5,4,8,13,TRUE,"Field Goal Good"
"526",526,401415216104896576,2,401415216,"Nevada","Incarnate Word",34,41,"Brandon Talton",40,3,1,1,0.672158198655559,1,0.692148134396114,"Brandon Talton 40 yd FG GOOD",1.70007480477055,0.0372684,2,4,10,33,4,11,23,TRUE,"Field Goal Good"
"527",527,401415613102858496,2,401415613,"Louisville","UCF",7,7,"James Turner",41,0,0,1,0.654842744631629,1,0.681053007833677,"James Turner 41 yd FG MISSED",-2.40677351830632,-0.055167,1,2,14,14,4,13,24,FALSE,"Field Goal Missed"
"528",528,401415613102958528,2,401415613,"UCF","Louisville",14,7,"Daniel Obarski",32,0,0,1,0.802171025258863,1,0.812364140836992,"Daniel Obarski 32 yd FG MISSED",-2.68633814202873,-0.0417608,1,2,4,14,4,10,15,FALSE,"Field Goal Missed"
"529",529,401415613103939200,2,401415613,"Louisville","UCF",10,14,"James Turner",35,3,1,1,0.755512505868963,1,0.777917349448613,"James Turner 35 Yd Field Goal",1.13345269164179,0.0234895,2,3,6,7,4,12,18,TRUE,"Field Goal Good"
"530",530,401415613104905408,2,401415613,"Louisville","UCF",20,14,"James Turner",35,3,1,1,0.755512505868963,1,0.773749688281672,"James Turner 35 Yd Field Goal",1.01006854980296,0.0521407,2,4,9,45,4,10,18,TRUE,"Field Goal Good"
"531",531,401415614103965120,2,401415614,"Temple","Lafayette",21,14,"Rory Bell",45,0,0,1,0.58355174014756,1,0.61768442171174,"Rory Bell 45 yd FG MISSED",-1.94126103854827,-0.017388,2,3,3,48,4,3,28,FALSE,"Field Goal Missed"
"532",532,401415615101868480,2,401415615,"Alcorn State","Tulane",0,0,"Noah Kiani",43,0,0,1,0.619714572628981,1,0.653749695039266,"Noah Kiani 43 yd FG BLOCKED blocked by",-2.19307555165334,-0.0606681,1,1,13,14,4,11,26,FALSE,"Blocked Field Goal"
"533",533,401415615101924032,2,401415615,"Tulane","Alcorn State",3,0,"Kriston Esnard",26,3,1,1,0.886124175272648,1,0.899743496892043,"Kriston Esnard 26 yd FG GOOD",0.376635572722861,0.0149218,1,1,7,59,4,6,9,TRUE,"Field Goal Good"
"534",534,401415616102879104,2,401415616,"SMU","Lamar",17,0,"Collin Rogers",20,3,1,1,0.942636279565224,1,0.949313712699514,"Collin Rogers 20 yd FG GOOD",0.129229068285308,0.0049642,1,2,12,8,4,3,3,TRUE,"Field Goal Good"
"535",535,4.01415616103e+17,2,401415616,"Lamar","SMU",10,24,"Chris Esqueda",42,3,1,1,0.63737112952654,1,0.63737112952654,"Chris Esqueda 42 yd FG GOOD",1.08788661142038,-0.0151776,1,2,0,0,4,10,25,TRUE,"Field Goal Good"
"536",536,401415616103978496,2,401415616,"Lamar","SMU",13,31,"Chris Esqueda",38,3,1,1,0.706259503651492,1,0.72640259283629,"Chris Esqueda 38 yd FG GOOD",1.67934001717819,0.0033475,2,3,2,14,4,20,21,TRUE,"Field Goal Good"
"537",537,401415616104925824,2,401415616,"Lamar","SMU",16,45,"Chris Esqueda",46,3,1,1,0.564850075597405,1,0.579725342889931,"Chris Esqueda 46 yd FG GOOD",2.661635835086,0.0007537,2,4,7,41,4,18,29,TRUE,"Field Goal Good"
"538",538,401415617101976576,2,401415617,"Memphis","Navy",10,0,"Chris Howard",37,3,1,1,0.722965405698557,1,0.749308415197998,"Chris Howard 37 yd FG GOOD",1.11545891975354,0.0378437,1,1,2,33,4,10,20,TRUE,"Field Goal Good"
"539",539,4.01415617103e+17,2,401415617,"Memphis","Navy",13,7,"Chris Howard",38,3,1,1,0.706259503651492,1,0.706259503651492,"Chris Howard 38 yd FG GOOD",0.881221489045523,-0.0149441,1,2,0,0,2,15,21,TRUE,"Field Goal Good"
"540",540,401415617103916992,2,401415617,"Memphis","Navy",23,7,"Chris Howard",22,3,1,1,0.927502916506649,1,0.93762721063506,"Chris Howard 22 yd FG GOOD",0.148241760754994,0.0080582,2,3,8,29,4,4,5,TRUE,"Field Goal Good"
"541",541,401415618101985792,2,401415618,"South Florida","Howard",0,7,"Spencer Shrader",54,0,0,1,0.399229874449276,1,0.431640166934307,"Spencer Shrader 54 yd FG MISSED",-1.82119193924864,-0.0092809,1,1,1,41,4,11,37,FALSE,"Field Goal Missed"
"542",542,401415618102996032,2,401415618,"Howard","South Florida",7,14,"Aaron Bickerton",50,0,0,1,0.484598845866931,1,0.492217415020198,"Aaron Bickerton 50 yd FG MISSED",-1.85313239164439,-0.0958027,1,2,0,39,4,4,33,FALSE,"Field Goal Missed"
"543",543,401415620101948224,2,401415620,"Northern Illinois","Tulsa",0,7,"John Richardson",48,0,0,1,0.525812504955746,1,0.557458469931096,"John Richardson 48 yd FG MISSED",-2.28767618804297,-0.0402195,1,1,5,17,4,6,31,FALSE,"Field Goal Missed"
"544",544,401415620102869696,2,401415620,"Tulsa","Northern Illinois",10,0,"Zack Long",28,3,1,1,0.860213325209804,1,0.874327090254862,"Zack Long 28 yd FG GOOD",0.464170017872308,0.0221759,1,2,13,2,4,10,11,TRUE,"Field Goal Good"
"545",545,401415620103959104,2,401415620,"Tulsa","Northern Illinois",24,21,"Zack Long",40,0,0,1,0.672158198655559,1,0.701097899406665,"Zack Long 40 yd FG MISSED",-2.21313224340927,-0.0538025,2,3,4,8,4,4,23,FALSE,"Field Goal Missed"
"546",546,401416594101979328,2,401416594,"Ball State","Western Michigan",10,7,"Ben VonGunten",20,3,1,1,0.942636279565224,1,0.94962483561356,"Ben VonGunten 20 yd FG GOOD",0.168235494780033,0.0161527,1,1,2,6,4,3,3,TRUE,"Field Goal Good"
"547",547,401416594102975616,2,401416594,"Ball State","Western Michigan",13,7,"Ben VonGunten",47,3,1,1,0.545617805175857,1,0.560396995414437,"Ben VonGunten 47 yd FG GOOD",1.96510913344659,0.0573334,1,2,2,43,4,3,30,TRUE,"Field Goal Good"
"548",548,4.01416594103e+17,2,401416594,"Ball State","Western Michigan",16,14,"Ben VonGunten",44,3,1,1,0.601806172147826,1,0.601806172147826,"Ben VonGunten 44 yd FG GOOD",1.19458148355652,0.0211704,1,2,0,0,3,4,27,TRUE,"Field Goal Good"
"549",549,401416595101894016,2,401416595,"Bowling Green","Eastern Kentucky",3,0,"Mason Lawler",45,3,1,1,0.58355174014756,1,0.618310800873734,"Mason Lawler 45 yd FG GOOD",2.05875295928628,0.0570929,1,1,10,59,4,17,28,TRUE,"Field Goal Good"
"550",550,401416595102886976,2,401416595,"Bowling Green","Eastern Kentucky",10,0,"Mason Lawler",32,0,0,1,0.802171025258863,1,0.820201875740511,"Mason Lawler 32 yd FG MISSED",-2.56285954152474,-0.035247,1,2,11,29,4,12,15,FALSE,"Field Goal Missed"
"551",551,401416596104928704,2,401416596,"Holy Cross","Buffalo",31,28,"Derek Ng",28,3,1,1,0.860213325209804,1,0.869844574698827,"Derek Ng 28 yd FG GOOD",0.516906047325543,0.0083247,2,4,7,12,4,8,11,TRUE,"Field Goal Good"
"552",552,401416596104996800,2,401416596,"Buffalo","Holy Cross",31,31,"Alex McNulty",52,3,1,1,0.441981426192982,1,0.450214049608121,"Alex McNulty 52 yd FG GOOD",2.38961233441447,0.1455437,2,4,0,31,4,10,35,TRUE,"Field Goal Good"
"553",553,401416597102945216,2,401416597,"South Alabama","Central Michigan",31,7,"Diego Guajardo",36,3,1,1,0.739389182808909,1,0.756402756771559,"Diego Guajardo 36 yd FG GOOD",0.851349556869271,0.0160478,1,2,5,47,4,12,19,TRUE,"Field Goal Good"
"554",554,401416597102987776,2,401416597,"Central Michigan","South Alabama",10,31,"Marshall Meeder",48,3,1,1,0.525812504955746,1,0.532347272532251,"Marshall Meeder 48 yd FG GOOD",2.16942226109306,0.009165,1,2,1,21,4,14,31,TRUE,"Field Goal Good"
"555",555,401416597103926400,2,401416597,"Central Michigan","South Alabama",10,31,"Marshall Meeder",36,0,0,1,0.739389182808909,1,0.75982151881342,"Marshall Meeder 36 yd FG MISSED",-3.48715444512804,-0.0086362,2,3,7,35,4,14,19,FALSE,"Field Goal Missed"
"556",556,401416599101877696,2,401416599,"Miami (OH)","Robert Morris",3,0,"Graham Nicholson",38,3,1,1,0.706259503651492,1,0.735318341974944,"Graham Nicholson 38 yd FG GOOD",1.25935318037589,0.0297667,1,1,12,22,4,5,21,TRUE,"Field Goal Good"
"557",557,401416599101908608,2,401416599,"Robert Morris","Miami (OH)",0,3,"Jayson Jenkins",46,0,0,1,0.564850075597405,1,0.598490344203511,"Jayson Jenkins 46 yd FG MISSED",-4.30531313167527,-0.1031494,1,1,9,13,4,11,29,FALSE,"Field Goal Missed"
"558",559,401418630102879488,2,401418630,"Austin Peay","Mississippi Valley State",24,0,"Maddux Trujillo",36,3,1,1,0.739389182808909,1,0.764165947375931,"Maddux Trujillo 36 yd FG GOOD",0.828734903214338,NA,1,2,12,4,4,15,19,TRUE,"Field Goal Good"
"559",560,401418630102996992,2,401418630,"Austin Peay","Mississippi Valley State",41,0,"Maddux Trujillo",30,3,1,1,0.831930173180296,1,0.83716222004454,"Maddux Trujillo 30 yd FG GOOD",0.539952183594713,0.0035133,1,2,0,29,4,8,13,TRUE,"Field Goal Good"
"560",561,401418777102977088,2,401418777,"UVA-Wise","North Alabama",17,14,"Kellan Dalton",31,3,1,1,0.817196105671127,1,0.8242505539525,"Kellan Dalton 31 yd FG GOOD",0.661801116105358,-0.0052503,1,2,2,28,4,2,14,TRUE,"Field Goal Good"
"561",562,401418783101956608,2,401418783,"Prairie View","Abilene Christian",7,0,"Luis Reyes",47,0,0,1,0.545617805175857,1,0.581630021146268,"Luis Reyes 47 yd FG BLOCKED blocked by Anthony Egbo Jr.  Anthony Egbo Jr. return for no gain to the AblCh 39",-2.73628273870905,-0.0775695,1,1,4,33,4,4,30,FALSE,"Blocked Field Goal"
"562",563,401418783102888192,2,401418783,"Prairie View","Abilene Christian",10,7,"Luis Reyes",46,3,1,1,0.564850075597405,1,0.591747008143529,"Luis Reyes 46 yd FG GOOD",2.2530939120402,0.0724771,1,2,11,17,4,5,29,TRUE,"Field Goal Good"
"563",564,4.01418783103e+17,2,401418783,"Prairie View","Abilene Christian",13,7,"Luis Reyes",47,3,1,1,0.545617805175857,1,0.545617805175857,"Luis Reyes 47 yd FG GOOD",1.36314658447243,0.0369251,1,2,0,0,4,14,30,TRUE,"Field Goal Good"
"564",565,401418792101915328,2,401418792,"Lindenwood","Houston Baptist",3,0,"Logan Seibert",41,3,1,1,0.654842744631629,1,0.6855953790117,"Logan Seibert 41 yd FG GOOD",1.60903472819166,0.0629327,1,1,8,46,4,5,24,TRUE,"Field Goal Good"
"565",566,401418792101984576,2,401418792,"Lindenwood","Houston Baptist",6,6,"Logan Seibert",44,3,1,1,0.601806172147826,1,0.631797463175914,"Logan Seibert 44 yd FG GOOD",2.01741922744496,-0.0374387,1,1,1,53,4,5,27,TRUE,"Field Goal Good"
"566",567,401418792102866176,2,401418792,"Houston Baptist","Lindenwood",10,6,"Alberto Arroyo",36,3,1,1,0.739389182808909,1,0.761020426997894,"Alberto Arroyo 36 yd FG GOOD",1.15180078999692,0.0846439,1,2,13,37,4,15,19,TRUE,"Field Goal Good"
"567",568,401418792103974400,2,401418792,"Houston Baptist","Lindenwood",20,12,"Alberto Arroyo",41,3,1,1,0.654842744631629,1,0.684667722053323,"Alberto Arroyo 41 yd FG GOOD",1.55326116925608,0.0614804,2,3,2,55,4,9,24,TRUE,"Field Goal Good"
"568",569,401418792104859072,2,401418792,"Lindenwood","Houston Baptist",15,20,"Logan Seibert",44,3,1,1,0.601806172147826,1,0.627535915359923,"Logan Seibert 44 yd FG GOOD",2.18842720315141,0.0571596,2,4,14,8,4,5,27,TRUE,"Field Goal Good"
"569",570,401418792104909120,2,401418792,"Houston Baptist","Lindenwood",20,15,"Alberto Arroyo",45,0,0,1,0.58355174014756,1,0.607380978578306,"Alberto Arroyo 45 yd FG MISSED",-2.67651787007188,0.2521398,2,4,9,8,4,10,28,FALSE,"Field Goal Missed"
"570",571,401418828104918528,2,401418828,"Illinois State","Valparaiso",28,14,"Jack Takerian",37,0,0,1,0.722965405698557,1,0.743200569819332,"Jack Takerian 37 yd FG MISSED",-2.08137423957013,-0.0048063,2,4,8,14,4,4,20,FALSE,"Field Goal Missed"
"571",572,401420807103988288,2,401420807,"UT Martin","Missouri State",24,21,"Tyler Larco",23,3,1,1,0.91858831898569,1,0.927851726355425,"Tyler Larco 23 yd FG GOOD",0.263073643547908,0.0290304,2,3,1,16,4,1,6,TRUE,"Field Goal Good"
"572",573,4.01420815102e+17,2,401420815,"Northern Iowa","North Dakota",3,7,"Matthew Cook",22,3,1,1,0.927502916506649,1,0.93520153136502,"Matthew Cook 22 yd FG GOOD",0.261800478639123,0.009908,1,1,0,0,4,7,5,TRUE,"Field Goal Good"
"573",574,4.01420815103e+17,2,401420815,"North Dakota","Northern Iowa",7,10,"Brady Stevens",45,0,0,1,0.58355174014756,1,0.58355174014756,"Brady Stevens 45 yd FG MISSED",-1.75065522044268,-0.0770269,1,2,0,0,4,2,28,FALSE,"Field Goal Missed"
"574",575,401420815103887232,2,401420815,"Northern Iowa","North Dakota",13,7,"Matthew Cook",29,3,1,1,0.846304110922688,1,0.864768834516354,"Matthew Cook 29 yd FG GOOD",0.50404090057163,0.025686,2,3,11,27,4,12,12,TRUE,"Field Goal Good"
"575",576,401420815103956480,2,401420815,"Northern Iowa","North Dakota",13,14,"Matthew Cook",47,0,0,1,0.545617805175857,1,0.578613150096141,"Matthew Cook 47 yd FG MISSED",-2.23522199542193,-0.0433573,2,3,4,34,4,20,30,FALSE,"Field Goal Missed"
"576",577,401420823102894592,2,401420823,"Dayton","Youngstown State",3,21,"Sam Webster",34,3,1,1,0.771338672335057,1,0.785544382887324,"Sam Webster 34 yd FG GOOD",1.20732792803231,0.0013709,1,2,10,53,4,6,17,TRUE,"Field Goal Good"
"577",578,401420823103905408,2,401420823,"Youngstown State","Dayton",28,10,"Colt McFadden",37,0,0,1,0.722965405698557,1,0.754575357088705,"Colt McFadden 37 yd FG MISSED",-1.46436727606065,-0.0036984,2,3,9,45,4,15,20,FALSE,"Field Goal Missed"
"578",579,401420837101905088,2,401420837,"North Carolina A&T","North Dakota State",3,7,"Andrew Brown",38,3,1,1,0.706259503651492,1,0.732622430448676,"Andrew Brown 38 yd FG GOOD",1.40949146120667,0.0282878,1,1,9,48,4,8,21,TRUE,"Field Goal Good"
"579",580,401420837104858816,2,401420837,"North Dakota State","North Carolina A&T",42,3,"Will Cardinal",40,0,0,1,0.672158198655559,1,0.707270857339196,"Will Cardinal 40 yd FG MISSED",-0.767885132511816,0.0014606,2,4,14,11,4,7,23,FALSE,"Field Goal Missed"
"580",581,4.01420856102e+17,2,401420856,"Utah Tech","Chadron State",7,7,"Connor Brooksby",50,0,0,1,0.484598845866931,1,0.484598845866931,"Connor Brooksby 50 yd FG MISSED",-1.45379653760079,0.0016223,1,2,0,0,1,10,33,FALSE,"Field Goal Missed"
"581",582,401420856104914176,2,401420856,"Chadron State","Utah Tech",10,46,"Gunnar Jones",25,3,1,1,0.897879661726428,1,0.906295084023913,"Gunnar Jones 25 yd FG GOOD",0.358882621022198,-0.6258776,2,4,8,57,4,6,8,TRUE,"Field Goal Good"
"582",583,401421117103954688,2,401421117,"Nicholls","Louisiana Monroe",7,28,"Gavin Lasseigne",41,0,0,1,0.654842744631629,1,0.677828653132232,"Gavin Lasseigne 41 yd FG MISSED",-3.26427873399149,-0.0054039,2,3,4,52,4,10,24,FALSE,"Field Goal Missed"
"583",584,401421128101905600,2,401421128,"Eastern Illinois","Chattanooga",3,0,"Stone Galloway",36,3,1,1,0.739389182808909,1,0.765528977329701,"Stone Galloway 36 yd FG GOOD",1.09103568290243,0.0306249,1,1,9,43,4,3,19,TRUE,"Field Goal Good"
"584",585,401421128101969472,2,401421128,"Chattanooga","Eastern Illinois",7,3,"Andrew Southard",50,0,0,1,0.484598845866931,1,0.520622766554548,"Andrew Southard 50 yd FG MISSED",-1.81931319938828,-0.030725,1,1,3,4,4,2,33,FALSE,"Field Goal Missed"
"585",586,401421128103898624,2,401421128,"Eastern Illinois","Chattanooga",13,21,"Stone Galloway",44,3,1,1,0.601806172147826,1,0.631633556650346,"Stone Galloway 44 yd FG GOOD",2.19387700679526,0.0313073,2,3,10,13,4,7,27,TRUE,"Field Goal Good"
"586",587,401421128104869888,2,401421128,"Chattanooga","Eastern Illinois",31,20,"Andrew Southard",45,3,1,1,0.58355174014756,1,0.614024777010864,"Andrew Southard 45 yd FG GOOD",1.96145893217039,0.0554322,2,4,13,0,4,4,28,TRUE,"Field Goal Good"
"587",588,401421138101894912,2,401421138,"The Citadel","East Tennessee State",3,0,"Colby Kintner",36,3,1,1,0.739389182808909,1,0.765847670192973,"Colby Kintner 36 yd FG GOOD",1.08215872208774,0.0205457,1,1,10,50,4,4,19,TRUE,"Field Goal Good"
"588",589,401421138104926016,2,401421138,"East Tennessee State","The Citadel",17,17,"Tyler Keltner",28,3,1,1,0.860213325209804,1,0.869916662366638,"Tyler Keltner 28 yd FG GOOD",0.537830581256931,0.00161,2,4,7,39,4,8,11,TRUE,"Field Goal Good"
"589",590,4.01421138105e+17,2,401421138,"The Citadel","East Tennessee State",20,17,"Colby Kintner",39,3,1,1,0.689308840183122,1,0.689308840183122,"Colby Kintner 39 yd FG GOOD",0.932073479450635,NA,2,4,0,4,3,9,22,TRUE,"Field Goal Good"
"590",591,401422997101975808,2,401422997,"Georgetown","Lehigh",3,0,"Patrick Ryan",23,3,1,1,0.91858831898569,1,0.92811693109806,"Patrick Ryan 23 yd FG GOOD",0.259727555127167,0.04201,1,1,2,41,4,6,6,TRUE,"Field Goal Good"
"591",592,4.01422997103e+17,2,401422997,"Georgetown","Lehigh",13,14,"Patrick Ryan",28,3,1,1,0.860213325209804,1,0.860213325209804,"Patrick Ryan 28 yd FG GOOD",0.419360024370589,-0.1216896,1,2,0,0,4,8,11,TRUE,"Field Goal Good"
"592",593,401423137104909888,2,401423137,"Taylor","Butler",10,42,"Zane Shilts",47,3,1,1,0.545617805175857,1,0.561325383652923,"Zane Shilts 47 yd FG GOOD",2.92679063497459,0.0008029,2,4,9,0,4,9,30,TRUE,"Field Goal Good"
"593",594,401423137104956672,2,401423137,"Butler","Taylor",45,10,"Luka Zurak",34,3,1,1,0.771338672335057,1,0.786227089660189,"Luka Zurak 34 yd FG GOOD",0.618938034188972,0.0001988,2,4,4,32,4,5,17,TRUE,"Field Goal Good"
"594",595,401423144103919680,2,401423144,"Barton College","Davidson",17,27,"Jackson Brooks",42,3,1,1,0.63737112952654,1,0.668691519917388,"Jackson Brooks 42 yd FG GOOD",1.72937490148015,-0.4227167,2,3,8,2,4,15,25,TRUE,"Field Goal Good"
"595",596,401423144104858496,2,401423144,"Davidson","Barton College",30,17,"Caden Bonoffski",40,3,1,1,0.672158198655559,1,0.697602341884304,"Caden Bonoffski 40 yd FG GOOD",1.55825841890428,0.3801807,2,4,14,14,4,5,23,TRUE,"Field Goal Good"
"596",597,401423152102894016,2,401423152,"Missouri S&T","Drake",0,0,"Parker Boyce",42,0,0,1,0.63737112952654,1,0.661538173083351,"Parker Boyce 42 yd FG MISSED",-4.46682950988324,-0.1153874,1,2,10,59,4,8,25,FALSE,"Field Goal Missed"
"597",598,401423412102859008,2,401423412,"Louisiana College","Stetson",0,14,"Levi Hilborn",35,0,0,1,0.755512505868963,1,0.773672022629286,"Levi Hilborn 35 yd FG MISSED",-5.81833144460949,-0.0249041,1,2,14,9,4,8,18,FALSE,"Field Goal Missed"
"598",599,401423412102926272,2,401423412,"Stetson","Louisiana College",14,13,"Cameron Gillis",30,0,0,1,0.831930173180296,1,0.843500887017307,"Cameron Gillis 30 yd FG MISSED",-6.81775727403259,-0.1057626,1,2,7,36,4,13,13,FALSE,"Field Goal Missed"
"599",600,401423412104854272,2,401423412,"Stetson","Louisiana College",31,14,"Cameron Gillis",28,3,1,1,0.860213325209804,1,0.87756810678111,"Cameron Gillis 28 yd FG GOOD",0.243313629749865,-0.0288663,2,4,14,56,4,8,11,TRUE,"Field Goal Good"
"600",601,401423425101926208,2,401423425,"St Francis (PA)","Richmond",3,0,"Alex Schmoke",36,3,1,1,0.739389182808909,1,0.764901395154899,"Alex Schmoke 36 yd FG GOOD",1.10717923074992,0.0448376,1,1,7,37,4,2,19,TRUE,"Field Goal Good"
"601",602,401423425101978816,2,401423425,"St Francis (PA)","Richmond",6,0,"Alex Schmoke",22,3,1,1,0.927502916506649,1,0.936242131352105,"Alex Schmoke 22 yd FG GOOD",0.211618792856318,0.0259579,1,1,2,11,4,3,5,TRUE,"Field Goal Good"
"602",603,401423425103949120,2,401423425,"Richmond","St Francis (PA)",17,13,"Jake Larson",30,3,1,1,0.831930173180296,1,0.850061450868742,"Jake Larson 30 yd FG GOOD",0.62238437497734,0.0840405,2,3,5,8,4,2,13,TRUE,"Field Goal Good"
"603",604,401423439101966208,2,401423439,"Alabama A&M","Troy",3,0,"Zach Alvarez",47,3,1,1,0.545617805175857,1,0.578502836575442,"Zach Alvarez 47 yd FG GOOD",2.40147449823531,0.0514206,1,1,3,37,4,12,30,TRUE,"Field Goal Good"
"604",605,401423439104878016,2,401423439,"Troy","Alabama A&M",31,3,"Brooks Buce",30,3,1,1,0.831930173180296,1,0.850176852901107,"Brooks Buce 30 yd FG GOOD",0.405155838603517,0.002922,2,4,12,19,4,10,13,TRUE,"Field Goal Good"
"605",606,401424403102906112,2,401424403,"Fordham","Monmouth",14,26,"Brandon Peskin",37,0,0,1,0.722965405698557,1,0.739779885077292,"Brandon Peskin 37 yd FG MISSED",-3.11512844619703,-0.0293163,1,2,9,38,4,16,20,FALSE,"Field Goal Missed"
